product_code,user_id,zone_code,score_skinbiosense,session_id,mesure
417432,WB_1_00013,2,3,1,"0,021"
417432,WB_1_00013,2,3,2,"0,019"
417432,WB_1_00013,2,3,3,"0,017"
417432,WB_1_00013,2,3,4,"0,004"
417432,WB_1_00014,1,1,1,"0,28"
417432,WB_1_00014,1,1,2,"0,34"
417432,WB_1_00014,1,1,3,"0,24"
417432,WB_1_00014,1,1,4,"0,27"
417432,WB_1_00014,1,2,1,"0,15"
417432,WB_1_00014,1,2,2,"0,27"
417432,WB_1_00014,1,2,3,"0,18"
417432,WB_1_00014,1,2,4,"0,24"
417432,WB_1_00014,1,3,1,"0,005"
417432,WB_1_00014,1,3,2,"0,006"
417432,WB_1_00014,1,3,3,"0,004"
417432,WB_1_00014,1,3,4,"0,005"
417432,WB_1_00014,2,1,1,"0,55"
417432,WB_1_00014,2,1,2,"0,98"
417432,WB_1_00014,2,1,3,"1,95"
417432,WB_1_00014,2,1,4,"2,32"
417432,WB_1_00014,2,2,1,"0,18"
417432,WB_1_00014,2,2,2,"0,44"
417432,WB_1_00014,2,2,3,"0,91"
417432,WB_1_00014,2,2,4,"1,16"
417432,WB_1_00014,2,3,1,"0,005"
417432,WB_1_00014,2,3,2,"0,004"
417432,WB_1_00014,2,3,3,"0,005"
417432,WB_1_00014,2,3,4,"0,004"
417432,WB_1_00015,1,1,1,"0,15"
417432,WB_1_00015,1,1,2,"0,20"
417432,WB_1_00015,1,1,3,"0,43"
417432,WB_1_00015,1,1,4,"0,19"
417432,WB_1_00015,1,2,1,"0,13"
417432,WB_1_00015,1,2,2,"0,15"
417432,WB_1_00015,1,2,3,"0,38"
417432,WB_1_00015,1,2,4,"0,09"
417432,WB_1_00015,1,3,1,"0,005"
417432,WB_1_00015,1,3,2,"0,006"
417432,WB_1_00015,1,3,3,"0,004"
417432,WB_1_00015,1,3,4,"0,004"
417432,WB_1_00015,2,1,1,"0,26"
417432,WB_1_00015,2,1,2,"0,36"
417432,WB_1_00015,2,1,3,"0,59"
417432,WB_1_00015,2,1,4,"0,72"
417432,WB_1_00015,2,2,1,"0,11"
417432,WB_1_00015,2,2,2,"0,07"
417432,WB_1_00015,2,2,3,"0,12"
417432,WB_1_00015,2,2,4,"0,25"
417432,WB_1_00015,2,3,1,"0,005"
417432,WB_1_00015,2,3,2,"0,004"
417432,WB_1_00015,2,3,3,"0,005"
417432,WB_1_00015,2,3,4,"0,005"
417432,WB_1_00016,1,1,1,"0,22"
417432,WB_1_00016,1,1,2,"0,26"
417432,WB_1_00016,1,1,3,"0,48"
417432,WB_1_00016,1,1,4,"0,40"
417432,WB_1_00016,1,2,1,"0,13"
417432,WB_1_00016,1,2,2,"0,17"
417432,WB_1_00016,1,2,3,"0,35"
417432,WB_1_00016,1,2,4,"0,31"
417432,WB_1_00016,1,3,1,"0,006"
417432,WB_1_00016,1,3,2,"0,005"
417432,WB_1_00016,1,3,3,"0,005"
417432,WB_1_00016,1,3,4,"0,006"
417432,WB_1_00016,2,1,1,"0,30"
417432,WB_1_00016,2,1,2,"0,28"
417432,WB_1_00016,2,1,3,"0,29"
417432,WB_1_00016,2,1,4,"0,36"
417432,WB_1_00016,2,2,1,"0,23"
417432,WB_1_00016,2,2,2,"0,14"
417432,WB_1_00016,2,2,3,"0,23"
417432,WB_1_00016,2,2,4,"0,25"
417432,WB_1_00016,2,3,1,"0,005"
417432,WB_1_00016,2,3,2,"0,006"
417432,WB_1_00016,2,3,3,"0,005"
417432,WB_1_00016,2,3,4,"0,004"
417432,WB_1_00017,1,1,1,"0,44"
417432,WB_1_00017,1,1,2,"0,21"
417432,WB_1_00017,1,1,3,"0,22"
417432,WB_1_00017,1,1,4,"0,44"
417432,WB_1_00017,1,2,1,"0,28"
417432,WB_1_00017,1,2,2,"0,11"
417432,WB_1_00017,1,2,3,"0,14"
417432,WB_1_00017,1,2,4,"0,24"
417432,WB_1_00017,1,3,1,"0,002"
417432,WB_1_00017,1,3,2,"0,002"
417432,WB_1_00017,1,3,3,"0,003"
417432,WB_1_00017,1,3,4,"0,002"
417432,WB_1_00017,2,1,1,"0,31"
417432,WB_1_00017,2,1,2,"0,29"
417432,WB_1_00017,2,1,3,"0,33"
417432,WB_1_00017,2,1,4,"0,36"
417432,WB_1_00017,2,2,1,"0,23"
417432,WB_1_00017,2,2,2,"0,19"
417432,WB_1_00017,2,2,3,"0,24"
417432,WB_1_00017,2,2,4,"0,23"
417432,WB_1_00017,2,3,1,"0,002"
417432,WB_1_00017,2,3,2,"0,002"
417432,WB_1_00017,2,3,3,"0,002"
417432,WB_1_00017,2,3,4,"0,003"
417432,WB_1_00018,1,1,1,"0,20"
417432,WB_1_00018,1,1,2,"0,22"
417432,WB_1_00018,1,1,3,"0,24"
417432,WB_1_00018,1,1,4,"0,45"
417432,WB_1_00018,1,2,1,"0,13"
417432,WB_1_00018,1,2,2,"0,32"
417432,WB_1_00018,1,2,3,"0,13"
417432,WB_1_00018,1,2,4,"0,31"
417432,WB_1_00018,1,3,1,"0,620"
417432,WB_1_00018,1,3,2,"0,610"
417432,WB_1_00018,1,3,3,"0,607"
417432,WB_1_00018,1,3,4,"0,780"
417432,WB_1_00018,2,1,1,"0,33"
417432,WB_1_00018,2,1,2,"0,32"
417432,WB_1_00018,2,1,3,"0,32"
417432,WB_1_00018,2,1,4,"0,42"
417432,WB_1_00018,2,2,1,"0,18"
417432,WB_1_00018,2,2,2,"0,19"
417432,WB_1_00018,2,2,3,"0,18"
417432,WB_1_00018,2,2,4,"0,33"
417432,WB_1_00018,2,3,1,"0,013"
417432,WB_1_00018,2,3,2,"0,012"
417432,WB_1_00018,2,3,3,"0,015"
417432,WB_1_00018,2,3,4,"0,017"
417432,WB_1_00019,1,1,1,"0,40"
417432,WB_1_00019,1,1,2,"0,42"
417432,WB_1_00019,1,1,3,"0,29"
417432,WB_1_00019,1,1,4,"0,17"
417432,WB_1_00019,1,2,1,"0,21"
417432,WB_1_00019,1,2,2,"0,32"
417432,WB_1_00019,1,2,3,"0,15"
417432,WB_1_00019,1,2,4,"0,09"
417432,WB_1_00019,1,3,1,"0,009"
417432,WB_1_00019,1,3,2,"0,008"
417432,WB_1_00019,1,3,3,"0,009"
417432,WB_1_00019,1,3,4,"0,007"
417432,WB_1_00019,2,1,1,"0,28"
417432,WB_1_00019,2,1,2,"0,34"
417432,WB_1_00019,2,1,3,"0,43"
417432,WB_1_00019,2,1,4,"0,48"
417432,WB_1_00019,2,2,1,"0,21"
417432,WB_1_00019,2,2,2,"0,22"
417432,WB_1_00019,2,2,3,"0,31"
417432,WB_1_00019,2,2,4,"0,34"
417432,WB_1_00019,2,3,1,"0,007"
417432,WB_1_00019,2,3,2,"0,008"
417432,WB_1_00019,2,3,3,"0,009"
417432,WB_1_00019,2,3,4,"0,007"
417432,WB_1_00020,1,1,1,"0,40"
417432,WB_1_00020,1,1,2,"0,49"
417432,WB_1_00020,1,1,3,"0,38"
417432,WB_1_00020,1,1,4,"0,15"
417432,WB_1_00020,1,2,1,"0,22"
417432,WB_1_00020,1,2,2,"0,30"
417432,WB_1_00020,1,2,3,"0,19"
417432,WB_1_00020,1,2,4,"0,08"
417432,WB_1_00020,1,3,1,"0,005"
417432,WB_1_00020,1,3,2,"0,005"
417432,WB_1_00020,1,3,3,"0,005"
417432,WB_1_00020,1,3,4,"0,006"
417432,WB_1_00020,2,1,1,"0,42"
417432,WB_1_00020,2,1,2,"0,53"
417432,WB_1_00020,2,1,3,"0,69"
417432,WB_1_00020,2,1,4,"0,71"
417432,WB_1_00020,2,2,1,"0,34"
417432,WB_1_00020,2,2,2,"0,35"
417432,WB_1_00020,2,2,3,"0,38"
417432,WB_1_00020,2,2,4,"0,50"
417432,WB_1_00020,2,3,1,"0,005"
417432,WB_1_00020,2,3,2,"0,005"
417432,WB_1_00020,2,3,3,"0,005"
417432,WB_1_00020,2,3,4,"0,004"
417432,WB_1_00021,1,1,1,"0,26"
417432,WB_1_00021,1,1,2,"0,15"
417432,WB_1_00021,1,1,3,"0,43"
417432,WB_1_00021,1,1,4,"0,18"
417432,WB_1_00021,1,2,1,"0,18"
417432,WB_1_00021,1,2,2,"0,11"
417432,WB_1_00021,1,2,3,"0,22"
417432,WB_1_00021,1,2,4,"0,12"
417432,WB_1_00021,1,3,1,"0,008"
417432,WB_1_00021,1,3,2,"0,006"
417432,WB_1_00021,1,3,3,"0,005"
417432,WB_1_00021,1,3,4,"0,004"
417432,WB_1_00021,2,1,1,"0,23"
417432,WB_1_00021,2,1,2,"0,23"
417432,WB_1_00021,2,1,3,"0,22"
417432,WB_1_00021,2,1,4,"0,24"
417432,WB_1_00021,2,2,1,"0,13"
417432,WB_1_00021,2,2,2,"0,12"
417432,WB_1_00021,2,2,3,"0,17"
417432,WB_1_00021,2,2,4,"0,17"
417432,WB_1_00021,2,3,1,"0,005"
417432,WB_1_00021,2,3,2,"0,006"
417432,WB_1_00021,2,3,3,"0,006"
417432,WB_1_00021,2,3,4,"0,005"
417432,WB_1_00022,1,1,1,"0,25"
417432,WB_1_00022,1,1,2,"0,31"
417432,WB_1_00022,1,1,3,"0,34"
417432,WB_1_00022,1,1,4,"0,39"
417432,WB_1_00022,1,2,1,"0,14"
417432,WB_1_00022,1,2,2,"0,24"
417432,WB_1_00022,1,2,3,"0,21"
417432,WB_1_00022,1,2,4,"0,24"
417432,WB_1_00022,1,3,1,"0,018"
417432,WB_1_00022,1,3,2,"0,021"
417432,WB_1_00022,1,3,3,"0,023"
417432,WB_1_00022,1,3,4,"0,026"
417432,WB_1_00022,2,1,1,"0,26"
417432,WB_1_00022,2,1,2,"0,26"
417432,WB_1_00022,2,1,3,"0,31"
417432,WB_1_00022,2,1,4,"0,39"
417432,WB_1_00022,2,2,1,"0,18"
417432,WB_1_00022,2,2,2,"0,14"
417432,WB_1_00022,2,2,3,"0,25"
417432,WB_1_00022,2,2,4,"0,30"
417432,WB_1_00022,2,3,1,"0,019"
417432,WB_1_00022,2,3,2,"0,024"
417432,WB_1_00022,2,3,3,"0,018"
417432,WB_1_00022,2,3,4,"0,016"
417432,WB_1_00023,1,1,1,"0,27"
417432,WB_1_00023,1,1,2,"0,11"
417432,WB_1_00023,1,1,3,"0,19"
417432,WB_1_00023,1,1,4,"0,29"
417432,WB_1_00023,1,2,1,"0,15"
417432,WB_1_00023,1,2,2,"0,07"
417432,WB_1_00023,1,2,3,"0,15"
417432,WB_1_00023,1,2,4,"0,15"
417432,WB_1_00023,1,3,1,"0,001"
417432,WB_1_00023,1,3,2,"0,001"
417432,WB_1_00023,1,3,3,"0,001"
417432,WB_1_00023,1,3,4,"0,001"
417432,WB_1_00023,2,1,1,"0,21"
417432,WB_1_00023,2,1,2,"0,24"
417432,WB_1_00023,2,1,3,"0,25"
417432,WB_1_00023,2,1,4,"0,23"
417432,WB_1_00023,2,2,1,"0,13"
417432,WB_1_00023,2,2,2,"0,14"
417432,WB_1_00023,2,2,3,"0,14"
417432,WB_1_00023,2,2,4,"0,12"
417432,WB_1_00023,2,3,1,"0,001"
417432,WB_1_00023,2,3,2,"0,001"
417432,WB_1_00023,2,3,3,"0,001"
417432,WB_1_00023,2,3,4,"0,001"
417432,WB_1_00024,1,1,1,"0,13"
417432,WB_1_00024,1,1,2,"0,21"
417432,WB_1_00024,1,1,3,"0,10"
417432,WB_1_00024,1,1,4,"0,47"
417432,WB_1_00024,1,2,1,"0,07"
417432,WB_1_00024,1,2,2,"0,15"
417432,WB_1_00024,1,2,3,"0,06"
417432,WB_1_00024,1,2,4,"0,35"
417432,WB_1_00024,1,3,1,"0,015"
417432,WB_1_00024,1,3,2,"0,013"
417432,WB_1_00024,1,3,3,"0,009"
417432,WB_1_00024,1,3,4,"0,016"
417432,WB_1_00024,2,1,1,"0,24"
417432,WB_1_00024,2,1,2,"0,30"
417432,WB_1_00024,2,1,3,"0,39"
417432,WB_1_00024,2,1,4,"0,35"
417432,WB_1_00024,2,2,1,"0,16"
417432,WB_1_00024,2,2,2,"0,16"
417432,WB_1_00024,2,2,3,"0,23"
417432,WB_1_00024,2,2,4,"0,27"
417432,WB_1_00024,2,3,1,"0,013"
417432,WB_1_00024,2,3,2,"0,012"
417432,WB_1_00024,2,3,3,"0,011"
417432,WB_1_00024,2,3,4,"0,011"
417432,WB_1_00025,1,1,1,"0,26"
417432,WB_1_00025,1,1,2,"0,09"
417432,WB_1_00025,1,1,3,"0,47"
417432,WB_1_00025,1,1,4,"0,31"
417432,WB_1_00025,1,2,1,"0,19"
417432,WB_1_00025,1,2,2,"0,06"
417432,WB_1_00025,1,2,3,"0,36"
417432,WB_1_00025,1,2,4,"0,17"
417432,WB_1_00025,1,3,1,"0,012"
417432,WB_1_00025,1,3,2,"0,011"
417432,WB_1_00025,1,3,3,"0,013"
417432,WB_1_00025,1,3,4,"0,014"
417432,WB_1_00025,2,1,1,"0,29"
417432,WB_1_00025,2,1,2,"0,34"
417432,WB_1_00025,2,1,3,"0,44"
417432,WB_1_00025,2,1,4,"0,52"
417432,WB_1_00025,2,2,1,"0,22"
417432,WB_1_00025,2,2,2,"0,19"
417432,WB_1_00025,2,2,3,"0,26"
417432,WB_1_00025,2,2,4,"0,30"
417432,WB_1_00025,2,3,1,"0,013"
417432,WB_1_00025,2,3,2,"0,009"
417432,WB_1_00025,2,3,3,"0,010"
417432,WB_1_00025,2,3,4,"0,011"
417432,WB_1_00026,1,1,1,"0,19"
417432,WB_1_00026,1,1,2,"0,24"
417432,WB_1_00026,1,1,3,"0,13"
417432,WB_1_00026,1,1,4,"0,43"
417432,WB_1_00026,1,2,1,"0,13"
417432,WB_1_00026,1,2,2,"0,28"
